median_delta,observed_delta
-0.0480012129495076,0.3040571572285428
-0.08766700259830204,0.3040571572285428
0.06927850852068829,0.3040571572285428
-0.09398069366382725,0.3040571572285428
0.026185718181561263,0.3040571572285428
-0.09609067645088587,0.3040571572285428
-0.10797858045469791,0.3040571572285428
-0.03384938286741257,0.3040571572285428
0.06799359612200166,0.3040571572285428
-0.11412250994356901,0.3040571572285428
0.07204902767904742,0.3040571572285428
-0.059286901614331,0.3040571572285428
0.04739813574852403,0.3040571572285428
0.08693813758546862,0.3040571572285428
-0.0859737889609394,0.3040571572285428
0.09374452619056045,0.3040571572285428
-0.03090295815567573,0.3040571572285428
0.07778037442268984,0.3040571572285428
0.09245528024388282,0.3040571572285428
0.10647447302061305,0.3040571572285428
0.09259628610546794,0.3040571572285428
-0.08226307296246926,0.3040571572285428
0.1004533380255308,0.3040571572285428
0.059286901614331,0.3040571572285428
0.06927850852068829,0.3040571572285428
0.06679989487252837,0.3040571572285428
0.07167837914862367,0.3040571572285428
-0.08933874364262322,0.3040571572285428
0.10763755880127193,0.3040571572285428
0.09031903122131957,0.3040571572285428
-0.0979790486405859,0.3040571572285428
0.09131941482793791,0.3040571572285428
0.07534923951673138,0.3040571572285428
-0.10161711479072935,0.3040571572285428
-0.10952223053835947,0.3040571572285428
0.006611118174955735,0.3040571572285428
-0.038447701643821316,0.3040571572285428
-0.07386326695055132,0.3040571572285428
0.08036558704511712,0.3040571572285428
-0.0743890877800086,0.3040571572285428
-0.021654998138302683,0.3040571572285428
-0.09881451405099428,0.3040571572285428
-0.10763755880127193,0.3040571572285428
0.08719694996862445,0.3040571572285428
0.059286901614331,0.3040571572285428
0.08766700259830204,0.3040571572285428
0.006611118174955735,0.3040571572285428
0.07312638851392125,0.3040571572285428
-0.09791614808415527,0.3040571572285428
0.08863022772660831,0.3040571572285428
-0.11857031603628065,0.3040571572285428
-0.08553366428308742,0.3040571572285428
-0.09547709529161877,0.3040571572285428
-0.013165697241647534,0.3040571572285428
-0.11430441418287692,0.3040571572285428
0.03600920038270007,0.3040571572285428
-0.07925207462858229,0.3040571572285428
-0.08765580779260551,0.3040571572285428
0.0789670192097773,0.3040571572285428
0.0954784055594045,0.3040571572285428
-0.08719694996862445,0.3040571572285428
-0.12564824518860201,0.3040571572285428
-0.059286901614331,0.3040571572285428
-0.08738443890423647,0.3040571572285428
0.08548843614043314,0.3040571572285428
0.06670125246112008,0.3040571572285428
-0.06475435988556302,0.3040571572285428
-0.06679192467834383,0.3040571572285428
0.08961051530530464,0.3040571572285428
0.07778037442268984,0.3040571572285428
-0.07797444367540554,0.3040571572285428
0.028743140640388232,0.3040571572285428
0.06150037287023625,0.3040571572285428
0.006611118174955735,0.3040571572285428
0.011046723355482117,0.3040571572285428
-0.12429051325546603,0.3040571572285428
0.06927850852068829,0.3040571572285428
0.08680707159820744,0.3040571572285428
-0.0954205532100042,0.3040571572285428
0.07511959070647478,0.3040571572285428
0.0855839105905224,0.3040571572285428
-0.09245528024388282,0.3040571572285428
0.07632460025239132,0.3040571572285428
0.024307535459861848,0.3040571572285428
0.10590917556937465,0.3040571572285428
-0.046948220066797317,0.3040571572285428
-0.07707231797756933,0.3040571572285428
0.0743890877800086,0.3040571572285428
-0.11317569640750068,0.3040571572285428
0.08601901710359372,0.3040571572285428
-0.059286901614331,0.3040571572285428
-0.08437645893297657,0.3040571572285428
0.12375713815132129,0.3040571572285428
0.09031903122131957,0.3040571572285428
0.09996357098739761,0.3040571572285428
-0.07413971245046368,0.3040571572285428
-0.08437645893297657,0.3040571572285428
-0.0783032055473237,0.3040571572285428
0.0881724933988502,0.3040571572285428
-0.03090295815567573,0.3040571572285428
-0.08486181175348287,0.3040571572285428
0.06679989487252837,0.3040571572285428
-0.08036558704511712,0.3040571572285428
-0.051845404827185984,0.3040571572285428
0.09446789987971593,0.3040571572285428
0.017601302422173917,0.3040571572285428
0.09312589695976385,0.3040571572285428
0.059286901614331,0.3040571572285428
-0.04349800903583105,0.3040571572285428
-0.056929297518511064,0.3040571572285428
-0.0668905670897521,0.3040571572285428
0.08766700259830204,0.3040571572285428
-0.09259628610546794,0.3040571572285428
0.10590917556937465,0.3040571572285428
0.08036558704511712,0.3040571572285428
0.013165697241647534,0.3040571572285428
-0.0634472654457933,0.3040571572285428
-0.07887196035145208,0.3040571572285428
-0.07511959070647478,0.3040571572285428
0.0783032055473237,0.3040571572285428
-0.11803910015732813,0.3040571572285428
-0.09326690282134897,0.3040571572285428
-0.06936918073791203,0.3040571572285428
0.056254257088696115,0.3040571572285428
-0.09326690282134897,0.3040571572285428
0.12429051325546603,0.3040571572285428
-0.06150037287023625,0.3040571572285428
0.08765580779260551,0.3040571572285428
0.0634472654457933,0.3040571572285428
-0.08747951366269002,0.3040571572285428
-0.08601901710359372,0.3040571572285428
0.08620610634757002,0.3040571572285428
-0.04045646946136201,0.3040571572285428
0.021654998138302683,0.3040571572285428
-0.09881451405099428,0.3040571572285428
0.06936918073791203,0.3040571572285428
-0.08601901710359372,0.3040571572285428
-0.013165697241647534,0.3040571572285428
-0.0930013734374331,0.3040571572285428
0.0960341343692713,0.3040571572285428
0.07204902767904742,0.3040571572285428
0.09802753696528457,0.3040571572285428
-0.08036558704511712,0.3040571572285428
0.05642057196969391,0.3040571572285428
-0.051451423980473865,0.3040571572285428
-0.028250420834116566,0.3040571572285428
0.0789670192097773,0.3040571572285428
-0.11803910015732813,0.3040571572285428
0.07899289723361513,0.3040571572285428
-0.07607974244319757,0.3040571572285428
0.0866914591680763,0.3040571572285428
-0.07787938481708032,0.3040571572285428
0.08437645893297657,0.3040571572285428
0.08765580779260551,0.3040571572285428
0.07839826440564893,0.3040571572285428
0.06973982926833577,0.3040571572285428
0.026090603318829064,0.3040571572285428
0.04045646946136201,0.3040571572285428
0.09104731267720789,0.3040571572285428
-0.04349800903583105,0.3040571572285428
-0.04051240429637662,0.3040571572285428
-0.0480012129495076,0.3040571572285428
0.09398069366382725,0.3040571572285428
0.08863022772660831,0.3040571572285428
0.09789180546684617,0.3040571572285428
-0.1004533380255308,0.3040571572285428
0.10763755880127193,0.3040571572285428
0.0709415007119936,0.3040571572285428
0.08354070391564601,0.3040571572285428
0.021654998138302683,0.3040571572285428
0.07728475198911411,0.3040571572285428
-0.06551498247384174,0.3040571572285428
-0.06346944748687641,0.3040571572285428
-0.056929297518511064,0.3040571572285428
0.08120134206244768,0.3040571572285428
0.06125597623097116,0.3040571572285428
-0.07456805070105821,0.3040571572285428
0.11860595423495054,0.3040571572285428
0.09643842620012066,0.3040571572285428
0.09969032466334135,0.3040571572285428
0.09350307029461577,0.3040571572285428
-0.04349800903583105,0.3040571572285428
-0.08247897301562443,0.3040571572285428
0.10179798185046893,0.3040571572285428
0.08861903292091178,0.3040571572285428
-0.08959932049960811,0.3040571572285428
0.0709415007119936,0.3040571572285428
-0.05861186118451605,0.3040571572285428
0.0961303603854331,0.3040571572285428
0.10551533818429684,0.3040571572285428
-0.0634472654457933,0.3040571572285428
0.09031903122131957,0.3040571572285428
0.09996357098739761,0.3040571572285428
0.09948380559772524,0.3040571572285428
-0.04051240429637662,0.3040571572285428
-0.08933874364262322,0.3040571572285428
-0.05529561585815225,0.3040571572285428
0.10797858045469791,0.3040571572285428
-0.056929297518511064,0.3040571572285428
-0.07511959070647478,0.3040571572285428
-0.006611118174955735,0.3040571572285428
-0.05816194550278933,0.3040571572285428
0.03384938286741257,0.3040571572285428
-0.056254257088696115,0.3040571572285428
0.06679989487252837,0.3040571572285428
-0.09245528024388282,0.3040571572285428
-0.08625635265500498,0.3040571572285428
-0.08766700259830204,0.3040571572285428
0.09031903122131957,0.3040571572285428
-0.03600920038270007,0.3040571572285428
0.08027052818679188,0.3040571572285428
-0.12237587820112389,0.3040571572285428
0.09702635447429293,0.3040571572285428
0.09204769628382625,0.3040571572285428
0.006611118174955735,0.3040571572285428
0.07887196035145208,0.3040571572285428
-0.11860595423495054,0.3040571572285428
-0.028743140640388232,0.3040571572285428
-0.06809223853340995,0.3040571572285428
-0.10707226135003353,0.3040571572285428
-0.07820419515293323,0.3040571572285428
-0.07899289723361513,0.3040571572285428
0.06150037287023625,0.3040571572285428
0.07404222987160095,0.3040571572285428
-0.07593693110380892,0.3040571572285428
-0.08978558490066893,0.3040571572285428
-0.1004533380255308,0.3040571572285428
-0.1097883212799814,0.3040571572285428
0.0787729499570616,0.3040571572285428
-0.0917821668999104,0.3040571572285428
0.03394449773014477,0.3040571572285428
0.08442670524041154,0.3040571572285428
-0.059286901614331,0.3040571572285428
0.11622143201334088,0.3040571572285428
-0.09791433564224157,0.3040571572285428
-0.05642057196969391,0.3040571572285428
-0.08024465016295405,0.3040571572285428
-0.09104731267720789,0.3040571572285428
0.08486181175348287,0.3040571572285428
0.07581599422164587,0.3040571572285428
-0.11065423862586504,0.3040571572285428
0.12309957189236054,0.3040571572285428
0.08008782964591285,0.3040571572285428
0.0480012129495076,0.3040571572285428
-0.08216801410414404,0.3040571572285428
0.05529561585815225,0.3040571572285428
0.09312589695976385,0.3040571572285428
-0.11065423862586504,0.3040571572285428
-0.08888100931486512,0.3040571572285428
-0.0859737889609394,0.3040571572285428
0.07204902767904742,0.3040571572285428
0.09398069366382725,0.3040571572285428
-0.017601302422173917,0.3040571572285428
-0.09050529562238037,0.3040571572285428
-0.07632460025239132,0.3040571572285428
0.0954784055594045,0.3040571572285428
-0.07146339632261593,0.3040571572285428
0.08027052818679188,0.3040571572285428
0.10775509294938232,0.3040571572285428
-0.09547709529161877,0.3040571572285428
-0.09508148103898303,0.3040571572285428
-0.06484503210278678,0.3040571572285428
0.06135461864237945,0.3040571572285428
0.0743890877800086,0.3040571572285428
-0.08592354265350445,0.3040571572285428
-0.09886300237569295,0.3040571572285428
0.09913624869974919,0.3040571572285428
0.06670125246112008,0.3040571572285428
-0.07275573998349752,0.3040571572285428
0.06927850852068829,0.3040571572285428
0.09050529562238037,0.3040571572285428
-0.09609067645088587,0.3040571572285428
0.08680707159820744,0.3040571572285428
-0.09696981239267836,0.3040571572285428
0.0634472654457933,0.3040571572285428
-0.12265438294802253,0.3040571572285428
-0.1021215084878712,0.3040571572285428
0.10334664143687958,0.3040571572285428
-0.06936918073791203,0.3040571572285428
0.10775509294938232,0.3040571572285428
0.0881724933988502,0.3040571572285428
0.07650356317344095,0.3040571572285428
-0.05861186118451605,0.3040571572285428
-0.0634472654457933,0.3040571572285428
-0.0859737889609394,0.3040571572285428
-0.11678869324584706,0.3040571572285428
-0.1263018827987008,0.3040571572285428
0.07331172694513476,0.3040571572285428
0.08359095022308097,0.3040571572285428
-0.09610617384203883,0.3040571572285428
-0.07404222987160095,0.3040571572285428
0.07650356317344095,0.3040571572285428
0.10295590563730994,0.3040571572285428
0.00848930089665515,0.3040571572285428
-0.09806790734631979,0.3040571572285428
0.0866914591680763,0.3040571572285428
-0.10545563566012732,0.3040571572285428
-0.0789670192097773,0.3040571572285428
0.08359095022308097,0.3040571572285428
-0.08747951366269002,0.3040571572285428
0.0709415007119936,0.3040571572285428
-0.0591205867333332,0.3040571572285428
-0.06475435988556302,0.3040571572285428
-0.07312638851392125,0.3040571572285428
-0.05861186118451605,0.3040571572285428
0.07047670770496584,0.3040571572285428
0.09104731267720789,0.3040571572285428
0.0743890877800086,0.3040571572285428
-0.08863022772660831,0.3040571572285428
0.09398069366382725,0.3040571572285428
0.10334664143687958,0.3040571572285428
0.0960341343692713,0.3040571572285428
-0.09326690282134897,0.3040571572285428
-0.06346944748687641,0.3040571572285428
0.08816129859315366,0.3040571572285428
-0.06807683707703044,0.3040571572285428
0.056929297518511064,0.3040571572285428
-0.06346944748687641,0.3040571572285428
-0.05861186118451605,0.3040571572285428
0.09326690282134897,0.3040571572285428
0.09696981239267836,0.3040571572285428
-0.07899289723361513,0.3040571572285428
0.07887196035145208,0.3040571572285428
-0.08737324409853994,0.3040571572285428
-0.0855839105905224,0.3040571572285428
-0.0855839105905224,0.3040571572285428
-0.0743890877800086,0.3040571572285428
-0.0881724933988502,0.3040571572285428
-0.12988733027165303,0.3040571572285428
-0.08027052818679188,0.3040571572285428
-0.07204902767904742,0.3040571572285428
-0.08108040518028461,0.3040571572285428
-0.07047670770496584,0.3040571572285428
-0.06150037287023625,0.3040571572285428
0.051451423980473865,0.3040571572285428
0.09326690282134897,0.3040571572285428
0.013165697241647534,0.3040571572285428
-0.03600920038270007,0.3040571572285428
0.06604670354644461,0.3040571572285428
0.03090295815567573,0.3040571572285428
-0.0855839105905224,0.3040571572285428
0.06807683707703044,0.3040571572285428
-0.07778037442268984,0.3040571572285428
-0.09104731267720789,0.3040571572285428
-0.0954784055594045,0.3040571572285428
0.07275573998349752,0.3040571572285428
-0.0312919604085856,0.3040571572285428
-0.07275573998349752,0.3040571572285428
0.07590077952214794,0.3040571572285428
0.07634181505110314,0.3040571572285428
-0.06936918073791203,0.3040571572285428
0.10741328300345951,0.3040571572285428
-0.09259628610546794,0.3040571572285428
-0.0930013734374331,0.3040571572285428
0.06679989487252837,0.3040571572285428
-0.08601901710359372,0.3040571572285428
0.08834878752876568,0.3040571572285428
-0.08676184345555314,0.3040571572285428
-0.09272080962779869,0.3040571572285428
0.06346944748687641,0.3040571572285428
0.10814893033446012,0.3040571572285428
-0.11522977614116398,0.3040571572285428
-0.11848960367250894,0.3040571572285428
-0.07899289723361513,0.3040571572285428
0.056929297518511064,0.3040571572285428
0.07820419515293323,0.3040571572285428
0.09204769628382625,0.3040571572285428
-0.05861186118451605,0.3040571572285428
-0.11173687288867226,0.3040571572285428
0.07577306024697476,0.3040571572285428
0.09245528024388282,0.3040571572285428
0.0859737889609394,0.3040571572285428
0.0787729499570616,0.3040571572285428
-0.09326690282134897,0.3040571572285428
-0.015043879963346949,0.3040571572285428
0.06799359612200166,0.3040571572285428
0.0709415007119936,0.3040571572285428
-0.08863022772660831,0.3040571572285428
0.026185718181561263,0.3040571572285428
0.09031903122131957,0.3040571572285428
0.09508148103898303,0.3040571572285428
0.0480012129495076,0.3040571572285428
0.07204902767904742,0.3040571572285428
-0.015043879963346949,0.3040571572285428
-0.06936918073791203,0.3040571572285428
-0.06551498247384174,0.3040571572285428
0.0954784055594045,0.3040571572285428
0.09245528024388282,0.3040571572285428
0.10797858045469791,0.3040571572285428
0.0783032055473237,0.3040571572285428
-0.08247897301562443,0.3040571572285428
-0.08553366428308742,0.3040571572285428
-0.10797858045469791,0.3040571572285428
-0.09791433564224157,0.3040571572285428
0.06927850852068829,0.3040571572285428
-0.011141838218214316,0.3040571572285428
-0.07511959070647478,0.3040571572285428
0.06670125246112008,0.3040571572285428
-0.0743890877800086,0.3040571572285428
0.05816194550278933,0.3040571572285428
-0.12188526710851569,0.3040571572285428
-0.021654998138302683,0.3040571572285428
0.09948380559772524,0.3040571572285428
-0.056929297518511064,0.3040571572285428
-0.06551498247384174,0.3040571572285428
0.08247897301562443,0.3040571572285428
-0.06964915705111202,0.3040571572285428
-0.07607974244319757,0.3040571572285428
-0.07707231797756933,0.3040571572285428
0.08933874364262322,0.3040571572285428
-0.11678869324584706,0.3040571572285428
0.056254257088696115,0.3040571572285428
-0.028743140640388232,0.3040571572285428
0.028743140640388232,0.3040571572285428
0.1012691350052099,0.3040571572285428
0.08437645893297657,0.3040571572285428
0.08834878752876568,0.3040571572285428
0.08553366428308742,0.3040571572285428
-0.08861903292091178,0.3040571572285428
-0.09791614808415527,0.3040571572285428
0.09430426844369545,0.3040571572285428
-0.09050529562238037,0.3040571572285428
0.07331172694513476,0.3040571572285428
0.0709415007119936,0.3040571572285428
0.0559706562879672,0.3040571572285428
-0.10952223053835947,0.3040571572285428
-0.08100727280973198,0.3040571572285428
-0.09159590249884958,0.3040571572285428
0.051395489145459265,0.3040571572285428
-0.08447193338306584,0.3040571572285428
0.09969032466334135,0.3040571572285428
-0.0480012129495076,0.3040571572285428
-0.0709415007119936,0.3040571572285428
-0.059286901614331,0.3040571572285428
0.029413777686886185,0.3040571572285428
-0.02421242059712965,0.3040571572285428
0.015043879963346949,0.3040571572285428
0.07899289723361513,0.3040571572285428
0.0480012129495076,0.3040571572285428
-0.11412250994356901,0.3040571572285428
-0.06125597623097116,0.3040571572285428
-0.08235854741255853,0.3040571572285428
0.12262596923842983,0.3040571572285428
0.056254257088696115,0.3040571572285428
0.0591205867333332,0.3040571572285428
0.08630158079765929,0.3040571572285428
0.03090295815567573,0.3040571572285428
0.06150037287023625,0.3040571572285428
-0.10952223053835947,0.3040571572285428
-0.06356808989828469,0.3040571572285428
0.07709819600140716,0.3040571572285428
-0.09948380559772524,0.3040571572285428
-0.11974982503152304,0.3040571572285428
0.09350307029461577,0.3040571572285428
-0.0709415007119936,0.3040571572285428
-0.11307138892135939,0.3040571572285428
-0.021654998138302683,0.3040571572285428
-0.10076474130806803,0.3040571572285428
0.09319843299701017,0.3040571572285428
0.006611118174955735,0.3040571572285428
0.05190133966220058,0.3040571572285428
-0.07607974244319757,0.3040571572285428
-0.08793724799044814,0.3040571572285428
0.07650356317344095,0.3040571572285428
0.08437645893297657,0.3040571572285428
-0.09272080962779869,0.3040571572285428
0.035739229487247545,0.3040571572285428
-0.07827732752348587,0.3040571572285428
0.06679989487252837,0.3040571572285428
-0.07728475198911411,0.3040571572285428
0.11860595423495054,0.3040571572285428
0.1021215084878712,0.3040571572285428
0.09031903122131957,0.3040571572285428
0.09272080962779869,0.3040571572285428
-0.08988076069745074,0.3040571572285428
-0.08354070391564601,0.3040571572285428
0.04051240429637662,0.3040571572285428
0.021654998138302683,0.3040571572285428
0.09969032466334135,0.3040571572285428
0.09873719889305074,0.3040571572285428
0.07331172694513476,0.3040571572285428
-0.04390668049232828,0.3040571572285428
0.10334664143687958,0.3040571572285428
0.09272080962779869,0.3040571572285428
0.08933874364262322,0.3040571572285428
-0.05863404322559916,0.3040571572285428
-0.06679989487252837,0.3040571572285428
-0.0312919604085856,0.3040571572285428
-0.09996357098739761,0.3040571572285428
-0.08226307296246926,0.3040571572285428
-0.0480012129495076,0.3040571572285428
0.06383323229053936,0.3040571572285428
-0.03384938286741257,0.3040571572285428
-0.06936918073791203,0.3040571572285428
0.08548843614043314,0.3040571572285428
-0.059142768774416314,0.3040571572285428
-0.03090295815567573,0.3040571572285428
-0.0743890877800086,0.3040571572285428
-0.07386326695055132,0.3040571572285428
0.07574286185109322,0.3040571572285428
-0.021654998138302683,0.3040571572285428
0.08108040518028461,0.3040571572285428
0.10468543228346017,0.3040571572285428
0.09104731267720789,0.3040571572285428
0.06807683707703044,0.3040571572285428
-0.08235854741255853,0.3040571572285428
-0.04349800903583105,0.3040571572285428
-0.08247897301562443,0.3040571572285428
0.07785350679324249,0.3040571572285428
0.12309957189236054,0.3040571572285428
-0.059286901614331,0.3040571572285428
-0.0709415007119936,0.3040571572285428
-0.10161711479072935,0.3040571572285428
-0.08888100931486512,0.3040571572285428
-0.06936918073791203,0.3040571572285428
-0.05529561585815225,0.3040571572285428
-0.06964915705111202,0.3040571572285428
-0.11693908424455737,0.3040571572285428
-0.06356808989828469,0.3040571572285428
-0.09908776037505053,0.3040571572285428
-0.0866914591680763,0.3040571572285428
-0.015043879963346949,0.3040571572285428
0.14837969096433878,0.3040571572285428
0.08933874364262322,0.3040571572285428
-0.00848930089665515,0.3040571572285428
0.1021215084878712,0.3040571572285428
-0.021654998138302683,0.3040571572285428
0.09374452619056045,0.3040571572285428
0.07650356317344095,0.3040571572285428
0.07887196035145208,0.3040571572285428
0.10918120888493349,0.3040571572285428
-0.0480012129495076,0.3040571572285428
0.1318344549444591,0.3040571572285428
0.06679989487252837,0.3040571572285428
0.06919976550046375,0.3040571572285428
0.0743890877800086,0.3040571572285428
-0.09610617384203883,0.3040571572285428
0.056254257088696115,0.3040571572285428
0.12708846294806675,0.3040571572285428
0.06354590785720159,0.3040571572285428
0.0979790486405859,0.3040571572285428
0.08226307296246926,0.3040571572285428
-0.07820419515293323,0.3040571572285428
0.09641408358281156,0.3040571572285428
-0.07534923951673138,0.3040571572285428
-0.06150037287023625,0.3040571572285428
-0.07778037442268984,0.3040571572285428
0.08214213608030621,0.3040571572285428
0.06356808989828469,0.3040571572285428
-0.0866914591680763,0.3040571572285428
0.08863022772660831,0.3040571572285428
-0.07404222987160095,0.3040571572285428
-0.1004533380255308,0.3040571572285428
0.12188526710851569,0.3040571572285428
0.11675718000524947,0.3040571572285428
-0.0855839105905224,0.3040571572285428
-0.04280061907031685,0.3040571572285428
0.09272080962779869,0.3040571572285428
-0.013165697241647534,0.3040571572285428
0.0783032055473237,0.3040571572285428
-0.0789670192097773,0.3040571572285428
0.12383475341988395,0.3040571572285428
0.028743140640388232,0.3040571572285428
0.10551533818429684,0.3040571572285428
-0.06973982926833577,0.3040571572285428
0.07511959070647478,0.3040571572285428
-0.046948220066797317,0.3040571572285428
0.09374452619056045,0.3040571572285428
0.11337803452410652,0.3040571572285428
0.10660528025079857,0.3040571572285428
0.10918120888493349,0.3040571572285428
-0.08861903292091178,0.3040571572285428
-0.0789670192097773,0.3040571572285428
-0.10814893033446012,0.3040571572285428
-0.0960341343692713,0.3040571572285428
-0.0743890877800086,0.3040571572285428
0.08247897301562443,0.3040571572285428
-0.06551498247384174,0.3040571572285428
0.08793724799044814,0.3040571572285428
0.09006702509851156,0.3040571572285428
0.026090603318829064,0.3040571572285428
-0.06150037287023625,0.3040571572285428
-0.0855839105905224,0.3040571572285428
0.08206900370975356,0.3040571572285428
0.09610617384203883,0.3040571572285428
0.05190133966220058,0.3040571572285428
0.08737324409853994,0.3040571572285428
-0.06799359612200166,0.3040571572285428
0.07887196035145208,0.3040571572285428
-0.06799359612200166,0.3040571572285428
-0.006611118174955735,0.3040571572285428
-0.06551498247384174,0.3040571572285428
-0.07728475198911411,0.3040571572285428
0.02421242059712965,0.3040571572285428
-0.07607974244319757,0.3040571572285428
0.061089661349973366,0.3040571572285428
0.09549390295055746,0.3040571572285428
0.10647447302061305,0.3040571572285428
0.08036558704511712,0.3040571572285428
-0.09245528024388282,0.3040571572285428
-0.006611118174955735,0.3040571572285428
-0.07839826440564893,0.3040571572285428
0.07887196035145208,0.3040571572285428
-0.12740123913795512,0.3040571572285428
-0.03600920038270007,0.3040571572285428
-0.07785350679324249,0.3040571572285428
-0.10621144286572076,0.3040571572285428
-0.09969032466334135,0.3040571572285428
0.05190133966220058,0.3040571572285428
-0.07728475198911411,0.3040571572285428
0.07204902767904742,0.3040571572285428
0.056929297518511064,0.3040571572285428
0.07728475198911411,0.3040571572285428
0.056254257088696115,0.3040571572285428
0.0559706562879672,0.3040571572285428
0.07820419515293323,0.3040571572285428
0.06356808989828469,0.3040571572285428
-0.10385381465865443,0.3040571572285428
0.07899289723361513,0.3040571572285428
0.08988076069745074,0.3040571572285428
0.06475435988556302,0.3040571572285428
-0.09190669042224114,0.3040571572285428
0.1197525056542505,0.3040571572285428
-0.09245528024388282,0.3040571572285428
0.0709415007119936,0.3040571572285428
-0.026185718181561263,0.3040571572285428
-0.09245528024388282,0.3040571572285428
-0.051451423980473865,0.3040571572285428
-0.1037941121344849,0.3040571572285428
-0.06150037287023625,0.3040571572285428
0.07257484850850468,0.3040571572285428
0.08959932049960811,0.3040571572285428
-0.059286901614331,0.3040571572285428
0.04349800903583105,0.3040571572285428
0.11921407703961445,0.3040571572285428
0.03829665194607452,0.3040571572285428
-0.08863022772660831,0.3040571572285428
0.04349800903583105,0.3040571572285428
0.07820419515293323,0.3040571572285428
0.052576380092015526,0.3040571572285428
0.059286901614331,0.3040571572285428
0.011046723355482117,0.3040571572285428
0.026185718181561263,0.3040571572285428
0.0591205867333332,0.3040571572285428
-0.07709819600140716,0.3040571572285428
0.08247897301562443,0.3040571572285428
0.10647447302061305,0.3040571572285428
-0.0709415007119936,0.3040571572285428
0.056929297518511064,0.3040571572285428
0.09245528024388282,0.3040571572285428
-0.07590077952214794,0.3040571572285428
-0.1012691350052099,0.3040571572285428
0.06150037287023625,0.3040571572285428
-0.0748234186872741,0.3040571572285428
-0.07778037442268984,0.3040571572285428
-0.059286901614331,0.3040571572285428
-0.051451423980473865,0.3040571572285428
0.04349800903583105,0.3040571572285428
0.0787729499570616,0.3040571572285428
0.09326690282134897,0.3040571572285428
0.08036558704511712,0.3040571572285428
0.09190669042224114,0.3040571572285428
0.030807843292943532,0.3040571572285428
0.027483987922313782,0.3040571572285428
0.08247897301562443,0.3040571572285428
0.0559706562879672,0.3040571572285428
-0.09864834018731686,0.3040571572285428
-0.08747951366269002,0.3040571572285428
0.05642057196969391,0.3040571572285428
-0.10046750501101716,0.3040571572285428
-0.10647447302061305,0.3040571572285428
-0.1198688562166921,0.3040571572285428
-0.0954784055594045,0.3040571572285428
-0.0787729499570616,0.3040571572285428
-0.09802753696528457,0.3040571572285428
-0.054789851347920776,0.3040571572285428
-0.07778037442268984,0.3040571572285428
0.08437645893297657,0.3040571572285428
0.07167837914862367,0.3040571572285428
